rank,topic,url,ease_of_reading,sentence_level_sentiment,positive_sentiment,negative_sentiment,sentence_level_objectivity,bias,bias_label,credibility,trust_metric,google_page_rank,alexa_reach_rank,domain,content_length
3,EnergyTransition,https://earther.gizmodo.com/indiana-is-about-to-bailout-the-coal-industry-for-some-1842302521,80.0,11.87,8.274235409652075,3.59457671957672,61.85,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,5359
5,EnergyTransition,https://earther.gizmodo.com/a-fracking-bailout-is-a-terrible-idea-1842246263,80.0,19.06,16.28013468013468,2.777777777777778,59.34,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,3207
6,EnergyTransition,https://www.businessinsider.com/power-line-the-coronavirus-pandemic-stalls-clean-energy-growth-2020-3,80.0,16.16,12.510851141803524,3.6485890652557322,70.79,100,Right,100.0,57.0,8,352.0,businessinsider.com,5407
7,EnergyTransition,https://news.slashdot.org/story/20/03/26/2144229/virginia-is-the-first-southern-state-with-a-100-percent-carbon-free-electricity-goal,100.0,50.0,0.0,50.0,10.0,100,Right,nan,nan,nan,nan,news.slashdot.org,1788
8,EnergyTransition,https://gizmodo.com/it-could-rain-iron-on-this-hellish-exoplanet-1842266752,80.0,13.57,13.56018791814246,0.00974025974025983,67.81,100,Left,75.0,60.0,8,529.0,gizmodo.com,2569
9,EnergyTransition,https://energychallenge.hel.fi/,80.0,7.57,6.946969696969697,0.625,73.91,100,Left,nan,nan,nan,nan,energychallenge.hel.fi,273
10,EnergyTransition,https://www.businessinsider.com/8-experts-explain-how-coronavirus-is-impacting-the-clean-energy-sector-2020-3,80.0,10.4,5.672322716965575,4.732555143269429,72.92,50,Partially Left,100.0,57.0,8,352.0,businessinsider.com,6644
11,EnergyTransition,https://science.sciencemag.org/content/367/6483/1235.full,80.0,8.7,6.201811782205618,2.4974858664927155,76.15,0,Center,100.0,81.0,8,nan,science.sciencemag.org,272
12,EnergyTransition,https://earther.gizmodo.com/yearly-oil-demand-is-now-projected-to-drop-for-the-firs-1842211458,80.0,10.9,6.8186327561327555,4.0863079415711,62.39,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,4560
13,EnergyTransition,https://earther.gizmodo.com/now-is-the-time-to-invest-in-a-green-new-deal-1842264171,80.0,17.67,13.854429012345678,3.8166140572390566,53.54,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,8285
14,EnergyTransition,http://globalnews.ca/news/6778325/coronavirus-oil-and-gas-sector/,80.0,12.27,8.654924824279663,3.620071684587814,60.64,50,Partially Left,nan,nan,nan,nan,globalnews.ca,5082
15,EnergyTransition,https://gizmodo.com/scientists-find-a-superconductor-in-bits-of-meteorite-1842455168,80.0,19.28,13.062920875420877,6.212962962962962,58.39,100,Left,75.0,60.0,8,529.0,gizmodo.com,4927
16,EnergyTransition,https://boingboing.net/2020/03/29/take-part-in-the-clean-energy.html,80.0,23.81,19.60923520923521,4.2,52.86,100,Left,62.0,72.0,8,4847.0,boingboing.net,4491
17,EnergyTransition,https://www.businessinsider.com/tesla-to-suspend-production-march-23-in-response-to-coronavirus-2020-3,80.0,11.3,7.057780182780184,4.24511316872428,74.98,100,Right,100.0,57.0,8,352.0,businessinsider.com,1536
18,EnergyTransition,https://thenextweb.com/syndication/2020/03/24/coronavirus-worlds-response-has-slashed-co-emissions-heres-how-to-keep-them-down-covid19/,40.0,13.75,10.952020202020202,2.799873737373738,63.77,100,Right,nan,nan,nan,nan,thenextweb.com,5951
20,EnergyTransition,https://www.fastcompany.com/90483458/our-living-spaces-are-bigger-than-ever-but-not-for-the-reason-you-think?partner=feedburner,80.0,18.06,17.39040404040404,0.6666666666666666,62.51,100,Right,87.5,64.0,8,2064.0,fastcompany.com,5123
21,EnergyTransition,https://www.bloomberg.com/news/videos/2020-03-12/how-shell-is-confronting-the-energy-transition-video,100.0,33.33,33.33333333333333,0.0,53.7,50,Partially Left,95.0,84.0,8,461.0,bloomberg.com,5123
22,EnergyTransition,https://blog.system76.com/post/612315972866637824/a-look-back-at-manufacturing,80.0,23.57,20.966291704928068,2.6077499941136306,60.21,100,Right,nan,nan,nan,nan,blog.system76.com,3893
23,EnergyTransition,https://science.sciencemag.org/content/367/6483/1213.full,80.0,9.78,7.034989560954354,2.7446011196857514,72.62,0,Center,100.0,81.0,8,nan,science.sciencemag.org,273
24,EnergyTransition,https://news.yahoo.com/senate-stimulus-bill-full-disappointments-213223575.html,80.0,14.92,12.032126823793494,2.887205387205387,66.86,100,Left,87.5,95.0,8,8.0,news.yahoo.com,8176
25,EnergyTransition,https://www.vice.com/en_us/article/vbngmd/decentralized-microgridding-can-provide-90-of-a-neighborhoods-energy-needs-study-finds,40.0,16.87,15.556863506863507,1.31007881007881,61.65,100,Left,100.0,59.0,8,122.0,vice.com,6837
26,EnergyTransition,https://earther.gizmodo.com/the-coronavirus-is-forcing-the-climate-movement-to-reim-1842597376,80.0,11.81,8.267268668831166,3.542794011544012,67.52,100,Left,75.0,60.0,8,529.0,earther.gizmodo.com,10926
27,EnergyTransition,https://news.yahoo.com/exclusive-u-calls-broad-venezuela-091038678.html,40.0,16.05,5.276744378306877,10.771604938271604,64.24,50,Partially Right,87.5,95.0,8,8.0,news.yahoo.com,5922
28,EnergyTransition,https://phys.org/news/2020-03-scientists-key-actions-halt-global.html,80.0,7.39,6.518610853432281,0.872564935064935,68.27,100,Right,nan,nan,nan,nan,phys.org,4765
29,EnergyTransition,https://www.springwise.com/sustainability-innovation/agriculture-energy/blockchain-project-renewable-energy,80.0,10.52,9.864478114478114,0.6597222222222223,70.75,50,Partially Right,nan,nan,nan,nan,springwise.com,1626
30,EnergyTransition,https://www.marketwatch.com/story/coronavirus-will-realign-investors-priorities-toward-a-new-normal-of-sustainability-2020-03-20,40.0,10.3,7.188816738816738,3.1078703703703705,59.33,100,Left,95.0,76.0,8,846.0,marketwatch.com,5982
31,EnergyTransition,https://www.entrepreneur.com/article/348612,80.0,16.22,15.372797619047617,0.8466666666666668,64.77,100,Right,nan,nan,nan,nan,entrepreneur.com,5070
32,EnergyTransition,https://www.vice.com/en_us/article/xgq3en/how-to-persuade-workers-its-time-to-move-on-from-oil-and-gas,80.0,20.62,15.901362691541266,4.719903112760256,59.76,100,Left,100.0,59.0,8,122.0,vice.com,9163
33,EnergyTransition,https://phys.org/news/2020-03-oil-price-affect-green-energy.html,40.0,16.67,13.082716049382718,3.5864197530864192,53.73,50,Partially Right,nan,nan,nan,nan,phys.org,4445
34,EnergyTransition,https://www.thetruthaboutcars.com/2020/03/volkswagens-making-big-promises-about-electric-vehicles-and-the-energy-grid/,80.0,15.5,13.915261485826006,1.5860215053763442,68.73,50,Partially Left,nan,nan,nan,nan,thetruthaboutcars.com,3901
35,EnergyTransition,https://boingboing.net/2020/03/30/shut-in-novelists-with-cancell.html,40.0,16.69,16.094449201592063,0.5982905982905984,61.07,100,Left,62.0,72.0,8,4847.0,boingboing.net,2789
36,EnergyTransition,https://boingboing.net/2020/03/30/one-year-from-today-our-knowl.html,80.0,13.23,9.383949383949382,3.8461538461538463,58.84,100,Left,62.0,72.0,8,4847.0,boingboing.net,3524
37,EnergyTransition,https://www.nature.com/articles/s41586-020-2085-3?utm_source=feedburner,80.0,7.62,6.0449351136851135,1.5729386041886044,77.69,100,Left,nan,nan,nan,nan,nature.com,5610
38,EnergyTransition,https://www.vice.com/en_us/article/m7q4zp/what-does-saturn-in-aquarius-mean-astrology,80.0,13.68,12.010707414278842,1.6717895671977303,65.08,50,Partially Left,100.0,59.0,8,122.0,vice.com,17014
39,EnergyTransition,https://www.nature.com/articles/s41586-020-2085-3,80.0,7.62,6.0449351136851135,1.5729386041886044,77.69,100,Left,nan,nan,nan,nan,nature.com,5610
40,EnergyTransition,https://phys.org/news/2020-04-smaller-scale-solutions-rapid-emissions.html,40.0,14.26,14.16474025974026,0.1,65.29,50,Partially Right,nan,nan,nan,nan,phys.org,4825
41,EnergyTransition,https://time.com/5803214/bill-gates-leaves-microsoft-board/,80.0,10.2,6.564283254624165,3.637626262626263,72.44,50,Partially Right,95.0,64.0,8,1028.0,time.com,5636
42,EnergyTransition,https://phys.org/news/2020-03-renewable-energy-threaten-biodiverse-areas.html,80.0,8.44,7.242857142857143,1.2,68.04,100,Right,nan,nan,nan,nan,phys.org,2596
43,EnergyTransition,https://www.rollingstone.com/politics/politics-news/how-coronavirus-is-disrupting-solar-and-wind-energy-production-967920/,80.0,10.93,8.320844312692138,2.6043039086517346,64.47,50,Partially Right,90.0,75.0,8,1728.0,rollingstone.com,3566
44,EnergyTransition,https://www.rollingstone.com/politics/politics-news/why-the-green-new-deal-is-cheap-actually-965794/,80.0,12.54,10.574473304473305,1.9680134680134682,67.85,100,Right,90.0,75.0,8,1728.0,rollingstone.com,3577
45,EnergyTransition,https://www.fool.com/investing/2020/03/10/utilities-could-be-entering-a-golden-age.aspx,80.0,22.65,21.04036912907881,1.6073562041303977,62.25,50,Partially Left,nan,nan,nan,nan,fool.com,4464
46,EnergyTransition,https://tailscale.com/blog/remembering-the-lan/,100.0,17.03,15.318056943056943,1.709974053724054,65.67,100,Right,nan,nan,nan,nan,tailscale.com,10601
47,EnergyTransition,https://www.nature.com/articles/s41586-020-2131-1?utm_source=feedburner,80.0,11.84,9.74457799145299,2.0939217032967035,67.1,100,Left,nan,nan,nan,nan,nature.com,7058
48,EnergyTransition,https://www.aljazeera.com/news/2020/03/outlines-proposal-venezuela-transition-sanctions-relief-200331164434543.html,40.0,9.65,4.022139764996908,5.629818594104308,69.27,50,Partially Left,82.5,73.0,8,nan,aljazeera.com,6179
50,EnergyTransition,https://www.nature.com/articles/s41586-020-2131-1,80.0,11.84,9.74457799145299,2.0939217032967035,67.1,100,Left,nan,nan,nan,nan,nature.com,7058
51,EnergyTransition,https://mashable.com/shopping/march-14-bedding-deals/,80.0,19.52,15.849828042328037,3.665277777777778,65.9,100,Right,62.5,75.0,9,nan,mashable.com,10491
52,EnergyTransition,https://www.fool.com/investing/2020/03/16/at-lower-oil-prices-is-exxonmobil-still-a-buy.aspx,80.0,13.9,8.189988116458705,5.71078431372549,58.43,50,Partially Right,nan,nan,nan,nan,fool.com,3418
53,EnergyTransition,https://www.project-syndicate.org/commentary/bahamas-solar-resilient-energy-by-jules-kortenhorst-and-whitney-heastie-2020-03,80.0,18.92,15.866865661220503,3.0490591397849465,53.86,50,Partially Right,87.5,nan,7,45368.0,project-syndicate.org,5339
55,EnergyTransition,https://phys.org/news/2020-03-catalyst-material-fuel-energy-revolution.html,80.0,12.73,11.620811287477954,1.1111111111111112,61.85,100,Right,nan,nan,nan,nan,phys.org,4547
56,EnergyTransition,https://www.nature.com/articles/s41586-020-2057-7?utm_source=feedburner,40.0,10.15,8.727968121060227,1.419991740715425,69.86,100,Left,nan,nan,nan,nan,nature.com,22108
58,EnergyTransition,https://phys.org/news/2020-03-awareness-climate-mitigation-action.html,80.0,12.6,8.35349494949495,4.25,63.6,100,Right,nan,nan,nan,nan,phys.org,4516
59,EnergyTransition,https://kotaku.com/online-only-overwatch-league-has-been-weird-but-fun-as-1842586155,80.0,15.11,8.483858998144713,6.6237244897959195,61.5,50,Partially Left,100.0,41.0,8,1041.0,kotaku.com,5214
60,EnergyTransition,https://www.scientificamerican.com/article/5-ways-the-economic-upheaval-of-coronavirus-may-impact-co2-emissions/,80.0,10.59,6.815669223563961,3.777871129844814,69.31,100,Right,100.0,72.0,8,3559.0,scientificamerican.com,8402
61,EnergyTransition,https://www.nature.com/articles/s41586-020-2082-6?utm_source=feedburner,80.0,8.34,6.485705003248862,1.8553675856307437,70.66,100,Right,nan,nan,nan,nan,nature.com,7216
62,EnergyTransition,https://pubs.acs.org/doi/10.1021/jacs.0c01329,80.0,16.29,14.150183150183151,2.1428571428571432,55.85,100,Right,nan,nan,nan,nan,pubs.acs.org,272
63,EnergyTransition,https://www.marketwatch.com/story/putin-could-have-another-16-years-as-president-to-reestablish-russia-as-a-great-power-in-the-world-2020-04-01,40.0,11.62,10.319309163059165,1.3053287981859412,55.84,50,Partially Right,95.0,76.0,8,846.0,marketwatch.com,5450
64,EnergyTransition,https://www.nature.com/articles/s41586-020-2082-6,80.0,8.34,6.485705003248862,1.8553675856307437,70.66,100,Right,nan,nan,nan,nan,nature.com,7216
65,EnergyTransition,https://www.fool.com/investing/2020/03/24/better-buy-nextera-energy-partners-vs-chevron.aspx,80.0,16.29,14.791346646185358,1.4986559139784947,60.55,50,Partially Right,nan,nan,nan,nan,fool.com,4270
66,EnergyTransition,https://www.nakedcapitalism.com/2020/04/the-eus-green-deal-bismarcks-what-is-possible-versus-thunbergs-what-is-imperative-in-the-age-of-covid-19.html,20.0,11.13,7.377454827967303,3.7490894697334096,66.89,50,Partially Left,nan,nan,nan,nan,nakedcapitalism.com,26521
67,EnergyTransition,https://thenextweb.com/growth-quarters/2020/04/06/4-reasons-why-startups-need-to-create-a-strategic-narrative/,80.0,14.12,12.35748400150574,1.766304347826087,71.12,100,Left,nan,nan,nan,nan,thenextweb.com,5557
68,EnergyTransition,https://qz.com/1824804/coronavirus-could-lead-america-to-pass-its-biggest-climate-bill-ever/,80.0,11.61,8.707595076447534,2.9041438979963576,68.04,100,Left,100.0,43.0,8,1987.0,qz.com,7697
69,EnergyTransition,https://www.businessinsider.com/job-search-professional-networking-recession-layoffs-career-experts-advice,80.0,15.49,12.992573509421334,2.5018704121964985,67.29,50,Partially Right,100.0,57.0,8,352.0,businessinsider.com,10044
70,EnergyTransition,https://www.nature.com/articles/s41586-020-2122-2?utm_source=feedburner,80.0,7.27,6.494802640820339,0.7778480123612868,75.83,100,Left,nan,nan,nan,nan,nature.com,6281
71,EnergyTransition,https://www.nature.com/articles/s41586-020-2122-2,80.0,7.27,6.494802640820339,0.7778480123612868,75.83,100,Left,nan,nan,nan,nan,nature.com,6281
72,EnergyTransition,https://phys.org/news/2020-03-depth-deep-seabed-climate-crisis.html,80.0,11.31,9.158718133718132,2.1502104377104376,61.98,100,Right,nan,nan,nan,nan,phys.org,5391
73,EnergyTransition,https://www.futurity.org/ice-ages-end-earths-axis-2306002/,80.0,13.71,13.445696460402342,0.2661064425770308,72.88,100,Left,nan,nan,nan,nan,futurity.org,2607
74,EnergyTransition,https://phys.org/news/2020-03-scientists-flexible-interface-silicon-graphite-dual-ion.html,80.0,16.54,15.650793650793648,0.8888888888888888,61.06,100,Right,nan,nan,nan,nan,phys.org,2381
75,EnergyTransition,https://phys.org/news/2020-03-property-li-metal-graphite.html,80.0,12.0,8.97999912545367,3.0176767676767677,55.37,100,Right,nan,nan,nan,nan,phys.org,5249
76,EnergyTransition,https://news.yahoo.com/centerpoint-energy-announces-interim-cfo-102000340.html,100.0,14.83,13.91666666666667,0.9147869674185463,68.53,100,Right,87.5,95.0,8,8.0,news.yahoo.com,3775
77,EnergyTransition,https://www.rollingstone.com/politics/politics-features/trumps-war-on-solar-power-968511/,80.0,15.93,12.241580142947333,3.683988320707071,63.53,100,Left,90.0,75.0,8,1728.0,rollingstone.com,9297
79,EnergyTransition,https://pubs.acs.org/doi/10.1021/jacs.9b13602,80.0,6.19,4.975719703880624,1.2171896855804905,83.14,50,Partially Right,nan,nan,nan,nan,pubs.acs.org,1410
80,EnergyTransition,https://hypebeast.com/2020/3/under-armour-ua-summit-apparel-footwear-collection,40.0,9.3,6.795454545454545,2.5,67.43,50,Partially Left,nan,nan,nan,nan,hypebeast.com,1666
81,EnergyTransition,https://www.entrepreneur.com/article/347661,80.0,12.25,10.524389861346382,1.7264492753623188,63.23,100,Right,nan,nan,nan,nan,entrepreneur.com,7415
82,EnergyTransition,https://www.project-syndicate.org/commentary/saudi-arabia-oil-production-mbs-new-strategy-by-bernard-haykel-2020-03,80.0,14.0,11.373032270759541,2.62892316017316,69.41,50,Partially Left,87.5,nan,7,45368.0,project-syndicate.org,6639
84,EnergyTransition,https://fashionista.com/2020/03/cfda-cancels-resort-shows-postpones-new-york-fashion-week-mens,40.0,9.32,6.5635026737967905,2.75735294117647,66.11,100,Left,nan,nan,nan,nan,fashionista.com,2830
85,EnergyTransition,https://www.vox.com/energy-and-environment/2020/3/14/21177941/climate-change-coal-renewable-energy,80.0,13.62,11.447274566392212,2.173425430778372,66.94,50,Partially Right,100.0,53.0,8,837.0,vox.com,10398
86,EnergyTransition,https://hbr.org/2020/03/give-it-time-before-deciding-you-hate-your-new-job,80.0,17.24,10.835053011959792,6.404725218284541,56.69,100,Left,100.0,70.0,8,3165.0,hbr.org,7186
87,EnergyTransition,https://phys.org/news/2020-03-darkness-unravel-energy.html,40.0,11.88,10.493641774891776,1.3858225108225108,70.25,100,Right,nan,nan,nan,nan,phys.org,3735
88,EnergyTransition,https://www.fool.com/investing/2020/03/28/3-top-renewable-energy-stocks-to-buy-right-now.aspx,80.0,17.52,16.375771604938272,1.1440329218106997,67.89,50,Partially Right,nan,nan,nan,nan,fool.com,5134
89,EnergyTransition,https://phys.org/news/2020-03-ice-age.html,80.0,8.53,8.146825396825397,0.38773148148148145,82.16,100,Right,nan,nan,nan,nan,phys.org,3382
90,EnergyTransition,https://www.fool.com/investing/2020/03/23/this-high-yield-stock-comes-with-a-high-risk.aspx,80.0,21.06,17.352187693259122,3.7035147392290253,42.52,100,Right,nan,nan,nan,nan,fool.com,3531
91,EnergyTransition,https://boingboing.net/2020/03/30/children-are-becoming-snail-ma.html,80.0,14.63,11.491666666666667,3.138888888888889,73.35,100,Left,62.0,72.0,8,4847.0,boingboing.net,4401
93,EnergyTransition,https://phys.org/news/2020-03-unearthing-technical-solutions-carbon-future.html,40.0,20.28,18.81216384625475,1.4646464646464648,55.75,100,Right,nan,nan,nan,nan,phys.org,4650
94,EnergyTransition,https://voxeu.org/article/gasification-co2-storage-reduces-costs-eu-s-zero-carbon-strategy-40,80.0,10.06,6.297642264226424,3.7651800894375165,67.03,100,Right,nan,nan,nan,nan,voxeu.org,15165
95,EnergyTransition,https://www.technologyreview.com/s/615409/radio-corona-so-what-about-climate-change/,80.0,16.96,14.575397041265347,2.3874063342758225,63.22,100,Left,87.5,70.0,8,5666.0,technologyreview.com,56816
96,EnergyTransition,https://onlinelibrary.wiley.com/doi/abs/10.1002/anie.202002339?af=R,80.0,10.23,9.180362708151963,1.048602912239276,65.39,100,Left,nan,nan,nan,nan,onlinelibrary.wiley.com,273
97,EnergyTransition,https://www.onlinelibrary.wiley.com/doi/abs/10.1002/anie.202002339?af=R,80.0,10.23,9.180362708151963,1.048602912239276,65.39,100,Left,nan,nan,nan,nan,onlinelibrary.wiley.com,273
98,EnergyTransition,https://www.popularmechanics.com/science/a31350880/elon-musk-battery-farm/,80.0,20.37,15.782933501683502,4.587301587301586,63.8,100,Right,nan,nan,nan,nan,popularmechanics.com,3662
99,EnergyTransition,https://news.yahoo.com/pnm-announces-continued-progress-energy-201500366.html,80.0,14.97,13.86011904761905,1.106060606060606,64.61,100,Right,87.5,95.0,8,8.0,news.yahoo.com,4469
100,EnergyTransition,https://pubs.rsc.org/en/content/articlelanding/2020/cc/d0cc01715a,100.0,25.71,25.71428571428571,0.0,46.07,100,Right,nan,nan,nan,nan,pubs.rsc.org,3015
1,RetirementAge,https://www.bbc.co.uk/news/world-africa-52181009,40.0,13.45,8.809884559884559,4.636243386243387,64.73,100,Left,95.0,96.0,9,102.0,bbc.co.uk,5954
