rank,topic,url,readability,sentence_level_sentiment,sentence_level_objectivity,bias,credibility,trust_metric,google_page_rank,alexa_reach_rank
77,EnergyTransition,https://phys.org/news/2020-02-cathode-defects-battery.html,40.0,13.84,69.59,100,nan,nan,nan,nan
78,EnergyTransition,https://www.fool.com/investing/2020/01/25/3-high-yielding-renewable-energy-stocks-to-put-on.aspx,80.0,10.17,68.37,50,nan,nan,nan,nan
79,EnergyTransition,https://www.nature.com/articles/d41586-020-00149-7?error=cookies_not_supported,80.0,14.61,55.64,100,nan,nan,nan,nan
80,EnergyTransition,https://phys.org/news/2020-01-mechanisms-societal-climate-stabilization.html,40.0,5.26,67.18,50,nan,nan,nan,nan
81,EnergyTransition,https://www.buzzfeed.com/hannahryan/cllimate-change-deniers-government-australia-bushfires,80.0,10.79,67.98,50,nan,nan,nan,nan
82,EnergyTransition,https://economictimes.indiatimes.com/news/international/world-news/brexit-done-at-last-now-for-the-hard-part/articleshow/73761186.cms,80.0,10.16,67.61,50,nan,nan,nan,nan
83,EnergyTransition,https://en.wikipedia.org/wiki/Bose–Einstein_condensate,40.0,12.73,60.26,50,nan,nan,nan,nan
84,EnergyTransition,https://www.newscientist.com/article/2233428-oil-giant-bp-says-it-will-cut-carbon-emissions-to-net-zero-by-2050/,80.0,5.2,76.07,100,95.0,78.0,8,7979.0
85,EnergyTransition,https://hypebeast.com/2020/2/adidas-originals-foot-locker-chile-og-launch,80.0,12.98,65.38,100,nan,nan,nan,nan
86,EnergyTransition,https://seekingalpha.com/article/4322901-devon-energy-pivot-nearly-complete,100.0,17.59,59.3,100,nan,nan,nan,nan
87,EnergyTransition,https://phys.org/news/2020-01-evidence-metallic-hydrogen-gigapascals.html,100.0,5.3,74.39,100,nan,nan,nan,nan
88,EnergyTransition,https://www.sciencedaily.com/releases/2020/02/200203114349.htm,80.0,9.94,54.47,100,82.5,71.0,8,3041.0
89,EnergyTransition,https://finance.yahoo.com/news/russia-says-u-nord-stream-162811925.html,80.0,18.62,74.26,50,87.5,95.0,8,8.0
90,EnergyTransition,https://www.project-syndicate.org/commentary/africa-economic-development-needs-renewables-not-coal-by-carlos-lopes-4-2020-02,40.0,11.66,69.06,100,87.5,nan,7,45368.0
91,EnergyTransition,https://australiascience.tv/80-of-australias-top-researchers-urge-politicians-listen-to-the-science/,80.0,13.49,60.99,100,nan,nan,nan,nan
92,EnergyTransition,https://www.nakedcapitalism.com/2020/02/breakdown-or-breakthrough-degrowth-and-the-great-transition.html,80.0,14.57,62.19,100,nan,nan,nan,nan
93,EnergyTransition,https://www.buzzfeed.com/emilyashton/brexit-day-what-happens-next,80.0,7.73,71.13,100,nan,nan,nan,nan
94,EnergyTransition,https://qz.com/africa/1786297/south-africa-has-most-environmentally-dangerous-tailing-dams/,80.0,17.32,63.13,50,100.0,43.0,8,1987.0
95,EnergyTransition,https://www.fool.com/investing/2020/01/20/what-investors-should-watch-when-fuelcell-energy-r.aspx,40.0,16.54,72.08,50,nan,nan,nan,nan
96,EnergyTransition,https://www.scientificamerican.com/article/bp-pledges-to-go-carbon-neutral-how-remains-an-open-question/,80.0,12.52,67.87,100,100.0,72.0,8,3559.0
97,EnergyTransition,https://pib.gov.in/newsite/PrintRelease.aspx?relid=199350,80.0,10.99,70.15,0,nan,nan,nan,nan
98,EnergyTransition,https://www.politico.com/news/2020/01/16/microsoft-to-ax-carbon-emissions-in-new-climate-push-100143,40.0,4.75,66.58,50,100.0,74.0,8,941.0
99,EnergyTransition,https://mspoweruser.com/microsoft-announce-intent-to-go-carbon-negative-by-2030/,40.0,10.26,67.59,100,nan,nan,nan,nan
100,EnergyTransition,https://pubs.acs.org/doi/10.1021/jacs.9b12800,80.0,10.99,67.74,50,nan,nan,nan,nan
1,RetirementAge,https://gizmodo.com/nearly-half-of-older-americans-worry-they-cant-afford-i-1841527828,80.0,8.08,65.3,100,75.0,60.0,8,529.0
2,RetirementAge,https://www.bbc.co.uk/news/business-50673645,80.0,14.45,64.89,100,95.0,96.0,9,102.0
3,RetirementAge,https://twocents.lifehacker.com/how-to-figure-out-your-finances-when-youre-single-1841479228,80.0,14.87,67.33,50,nan,nan,nan,nan
4,RetirementAge,https://arstechnica.com/gaming/2020/01/the-story-of-how-nintendos-iconic-logo-escaped-an-age-up-remake/,80.0,10.43,68.79,100,100.0,75.0,8,1372.0
5,RetirementAge,https://readwrite.com/2020/01/29/employers-and-employees-want-the-same-things-in-a-small-business-401k-plan-guideline-says/,80.0,13.36,70.85,50,nan,nan,nan,nan
6,RetirementAge,https://www.marketwatch.com/story/jane-fonda-lily-tomlin-and-dolly-parton-are-still-clocking-in-and-reinventing-themselves-well-past-retirement-age-2020-01-22,80.0,16.59,65.41,100,95.0,76.0,8,846.0
7,RetirementAge,https://www.entrepreneur.com/article/345202,80.0,14.9,66.12,50,nan,nan,nan,nan
8,RetirementAge,https://news.yahoo.com/russias-navy-having-submarine-problem-023000310.html,80.0,13.4,59.7,100,87.5,95.0,8,8.0
9,RetirementAge,https://www.cp24.com/world/kobe-bryant-left-deep-legacy-in-la-sports-basketball-world-1.4784034,80.0,14.69,71.51,50,nan,nan,nan,nan
10,RetirementAge,https://www.businessinsider.com/waiting-to-invest-biggest-money-mistake,80.0,13.8,69.43,100,100.0,57.0,8,352.0
11,RetirementAge,https://www.businessinsider.com/wyoming-retirement-destination-low-taxes-healthcare-nature,80.0,17.72,65.92,50,100.0,57.0,8,352.0
12,RetirementAge,https://www.businessinsider.com/savings-budget-bitcoin-strategy-mini-retirement-indonesia-2020-2,80.0,14.51,77.89,50,100.0,57.0,8,352.0
13,RetirementAge,https://www.usatoday.com/story/money/columnist/2020/01/31/social-security-6-things-you-need-to-know-about-your-statement/4500628002/?utm_source=google,80.0,8.02,76.48,100,100.0,84.0,8,363.0
14,RetirementAge,https://www.businessinsider.com/money-mistakes-made-in-my-20s-that-still-haunt-me,80.0,16.04,65.73,100,100.0,57.0,8,352.0
15,RetirementAge,https://www.insider.com/amanda-bynes-bio-timeline-acting-career-2020-2,80.0,21.51,62.88,100,nan,nan,nan,nan
16,RetirementAge,https://www.businessinsider.com/things-i-want-from-a-city-when-i-retire,40.0,14.09,61.82,50,100.0,57.0,8,352.0
17,RetirementAge,https://humbledollar.com/2020/02/nobody-told-me/,80.0,13.34,68.87,100,nan,nan,nan,nan
18,RetirementAge,https://www.businessinsider.com/early-retirement-advice-strategy-from-personal-finance-expert-chris-mamula-2020-1,80.0,9.64,74.81,50,100.0,57.0,8,352.0
19,RetirementAge,https://www.cnet.com/news/where-to-get-free-tax-help/,80.0,14.51,68.5,100,100.0,86.0,8,155.0
20,RetirementAge,https://www.fastcompany.com/90454501/the-simple-design-change-that-could-help-doctors-prevent-opioid-addiction?partner=rss,40.0,15.67,65.95,100,87.5,64.0,8,2064.0
21,RetirementAge,https://www.marketwatch.com/story/should-i-buy-tesla-stock-financial-advisers-offer-rookie-investors-tips-but-suggest-proceeding-with-caution-2020-02-09,80.0,14.55,69.94,100,95.0,76.0,8,846.0
22,RetirementAge,https://hbr.org/2020/02/how-digital-design-drives-user-behavior,80.0,11.36,66.51,50,100.0,70.0,8,3165.0
23,RetirementAge,https://www.marketwatch.com/story/retirement-dreams-3-million-is-the-new-1-million-heres-how-to-get-there-2020-01-27,80.0,6.95,79.07,100,95.0,76.0,8,846.0
24,RetirementAge,https://popculture.com/sports/2020/02/02/super-bowl-2020-randy-moss-cries-discussing-kobe-bryant-death/,80.0,32.41,53.46,50,nan,nan,nan,nan
25,RetirementAge,https://www.washingtonpost.com/sports/2020/01/24/serena-williams-bemoans-her-unprofessional-loss-australian-open/,100.0,5.06,90.35,50,100.0,87.0,8,239.0
26,RetirementAge,https://www.marketwatch.com/story/how-to-find-the-right-volunteer-opportunity-in-retirement-2020-02-14,80.0,14.42,69.76,50,95.0,76.0,8,846.0
27,RetirementAge,https://www.nerdwallet.com/article/investing/who-should-consider-a-roth-conversion-now,80.0,15.89,64.82,100,nan,nan,nan,nan
28,RetirementAge,https://torontosun.com/sports/basketball/nba/reports-nba-legend-kobe-bryant-dead-at-41-after-helicopter-crash,80.0,13.1,72.78,100,nan,nan,nan,nan
29,RetirementAge,https://www.businessinsider.com/day-in-the-life-millionaire-early-retirees-traveling-world-2020-1,80.0,11.38,68.25,0,100.0,57.0,8,352.0
30,RetirementAge,https://www.businessinsider.com/united-airlines-pilot-flight-school-shortage-2020-2,80.0,9.26,68.12,50,100.0,57.0,8,352.0
31,RetirementAge,https://www.fool.com/retirement/2020/02/01/3-things-that-might-happen-if-you-delay-your-socia.aspx,80.0,10.34,68.72,100,nan,nan,nan,nan
32,RetirementAge,https://www.fastcompany.com/90458523/why-those-cards-about-reusing-hotel-towels-are-so-effective,80.0,15.5,64.06,100,87.5,64.0,8,2064.0
33,RetirementAge,https://www.skysports.com/football/news/11781/11927613/kenny-miller-to-retire-after-distinguished-24-year-career,80.0,17.57,70.83,50,nan,nan,nan,nan
34,RetirementAge,https://www.businessinsider.com/kobe-bryant-last-tweet-death-congratulates-lebron-james-nba-scoring-2020-1,80.0,22.83,57.89,50,100.0,57.0,8,352.0
35,RetirementAge,https://www.marketwatch.com/story/how-homeowners-can-use-reverse-mortgages-for-retirement-income-2020-02-10,80.0,9.97,66.42,100,95.0,76.0,8,846.0
36,RetirementAge,https://www.futurity.org/health-insurance-older-adults-anxiety-survey-2/,40.0,12.04,61.29,100,nan,nan,nan,nan
37,RetirementAge,https://www.insider.com/intergenerational-living-senior-citizens-college-students-2020-1,80.0,13.87,70.21,100,nan,nan,nan,nan
38,RetirementAge,https://www.military.com/daily-news/2020/02/10/air-force-send-more-100-planes-boneyard-it-invests-future-fighters.html,40.0,11.99,72.14,100,87.5,71.0,7,9716.0
39,RetirementAge,https://ritholtz.com/2020/02/10-monday-am-reads-248/,80.0,12.85,73.45,100,nan,nan,nan,nan
40,RetirementAge,https://www.marketwatch.com/story/heres-the-case-for-buying-ford-gm-or-fiat-chrysler-instead-of-tesla-2020-02-08-1710308,80.0,12.84,68.67,100,95.0,76.0,8,846.0
41,RetirementAge,https://www.marketwatch.com/story/im-38-with-315000-saved-for-retirement-but-have-30000-in-debt-should-i-lower-my-401k-contributions-to-get-rid-of-that-debt-2020-01-22,40.0,8.17,73.28,50,95.0,76.0,8,846.0
42,RetirementAge,https://www.fool.com/retirement/2020/02/15/is-it-possible-to-retire-by-age-50.aspx,80.0,12.31,52.72,100,nan,nan,nan,nan
43,RetirementAge,https://www.marketwatch.com/story/a-staggering-number-of-baby-boomers-are-ignoring-financial-planning-2020-01-30,80.0,15.34,70.48,100,95.0,76.0,8,846.0
44,RetirementAge,https://www.marketwatch.com/story/how-do-you-retire-when-your-job-is-volunteering-2020-02-05,80.0,14.22,68.07,50,95.0,76.0,8,846.0
45,RetirementAge,https://www.fool.com/retirement/2020/01/26/social-security-a-comprehensive-guide.aspx,80.0,12.22,67.6,100,nan,nan,nan,nan
46,RetirementAge,https://www.marketwatch.com/story/the-secure-act-has-a-present-for-parents-an-easing-of-kiddie-tax-pain-2020-01-29,80.0,12.21,67.48,100,95.0,76.0,8,846.0
48,RetirementAge,https://blog.mint.com/planning/financial-goals-how-to-make-a-budget-to-save-for-retirement/,80.0,16.81,65.92,100,nan,nan,nan,nan
49,RetirementAge,https://www.mentalfloss.com/article/616297/james-dean-actor-facts,80.0,8.01,79.17,50,95.0,41.0,8,2748.0
50,RetirementAge,https://www.fool.com/retirement/2020/01/25/5-retirement-rules-to-live-by.aspx,80.0,14.28,68.68,100,nan,nan,nan,nan
51,RetirementAge,https://www.fool.com/retirement/2020/02/10/nearly-two-thirds-of-americans-in-their-40s-have-l.aspx,80.0,13.14,69.37,100,nan,nan,nan,nan
52,RetirementAge,https://news.yahoo.com/presidential-hopeful-sanders-renews-attack-220421102.html,40.0,14.94,69.95,100,87.5,95.0,8,8.0
53,RetirementAge,https://www.fool.com/retirement/2020/01/20/2020-is-the-last-year-before-this-social-security.aspx,80.0,16.0,58.78,0,nan,nan,nan,nan
54,RetirementAge,https://www.fool.com/retirement/2020/02/16/3-money-moves-you-should-make-when-youre-10-years.aspx,80.0,16.57,55.66,100,nan,nan,nan,nan
55,RetirementAge,https://www.vice.com/en_us/article/pkegyv/a-rogue-french-labor-union-just-shut-off-the-power-in-paris,80.0,15.63,69.91,50,100.0,59.0,8,122.0
56,RetirementAge,https://www.fool.com/retirement/2020/01/26/3-social-security-traps-that-will-slash-your-retir.aspx,80.0,13.91,65.66,100,nan,nan,nan,nan
57,RetirementAge,https://www.fool.com/retirement/2020/02/06/52-of-older-adults-are-making-this-crucial-social.aspx,80.0,19.96,57.46,100,nan,nan,nan,nan
58,RetirementAge,https://www.fool.com/retirement/2020/02/11/3-things-you-need-to-do-to-retire-early.aspx,80.0,22.37,52.25,100,nan,nan,nan,nan
59,RetirementAge,https://abcnews.go.com/Politics/buttigieg-biden-continue-spar-ahead-hampshire-primary/story?id=68847589,80.0,14.52,68.14,50,82.5,86.0,9,1130.0
60,RetirementAge,https://www.marketwatch.com/story/godfather-of-technical-analysis-says-stock-market-downturn-is-going-to-get-worse-i-am-looking-at-a-10-drop-maybe-a-little-bit-more-2020-02-01-1210307,80.0,19.61,61.73,100,95.0,76.0,8,846.0
61,RetirementAge,https://www.fool.com/retirement/2020/01/20/study-40-of-older-adults-may-be-setting-themselves.aspx,80.0,15.99,62.98,50,nan,nan,nan,nan
62,RetirementAge,https://www.fool.com/retirement/2020/02/08/how-much-will-i-get-from-social-security-if-i-make.aspx,80.0,13.26,69.04,100,nan,nan,nan,nan
63,RetirementAge,https://www.stereogum.com/2072523/sufjans-stevens-lowell-brams-aporia-instrumental-album/music/,80.0,18.92,67.97,100,nan,nan,nan,nan
64,RetirementAge,https://www.fool.com/retirement/2020/01/31/85-of-older-adults-are-setting-themselves-up-to-fa.aspx,80.0,17.22,56.22,100,nan,nan,nan,nan
65,RetirementAge,https://www.fool.com/retirement/2020/02/16/the-odds-are-heavily-in-your-favor-if-you-claim-so.aspx,40.0,18.11,61.79,100,nan,nan,nan,nan
67,RetirementAge,https://www.marketwatch.com/story/trumps-budget-proposal-wont-reduce-your-social-security-check-but-it-could-lower-your-quality-of-life-and-health-care-2020-02-11,40.0,13.41,65.6,100,95.0,76.0,8,846.0
68,RetirementAge,https://www.fool.com/investing/2020/01/19/5-money-moves-to-make-before-you-retire.aspx,80.0,11.94,72.38,50,nan,nan,nan,nan
69,RetirementAge,https://www.studyfinds.org/for-retired-seniors-key-to-overcoming-loneliness-isolation-is-acceptance-independence/,80.0,15.89,61.99,100,nan,nan,nan,nan
70,RetirementAge,https://www.reuters.com/article/us-ireland-election-pensions-idUSKBN1ZL2DF,40.0,20.85,60.2,50,100.0,87.0,9,544.0
71,RetirementAge,https://news.yahoo.com/democrats-mark-kings-birthday-presidential-111717092.html,40.0,12.06,64.05,50,87.5,95.0,8,8.0
72,RetirementAge,https://bleacherreport.com/articles/2871881-dwayne-johnson-posts-emotional-instagram-after-dad-rockys-death,80.0,14.42,63.53,100,32.5,68.0,8,261.0
73,RetirementAge,https://www.marketwatch.com/story/are-retiree-housing-patterns-stable-enough-to-borrow-against-home-equity-2020-01-28,80.0,13.28,64.48,50,95.0,76.0,8,846.0
74,RetirementAge,https://www.usatoday.com/story/opinion/2020/02/03/if-trump-loses-2020-could-come-back-2024-column/4597353002/?utm_source=google,20.0,22.17,59.16,100,100.0,84.0,8,363.0
75,RetirementAge,https://time.com/5767077/china-birthrate-record-low/,80.0,7.94,76.03,50,95.0,64.0,8,1028.0
76,RetirementAge,https://www.fool.com/investing/2020/01/20/4-reasons-people-succeed-at-retirement.aspx,80.0,11.48,72.16,100,nan,nan,nan,nan
77,RetirementAge,https://www.fool.com/retirement/2020/02/11/3-signs-you-should-relocate-when-you-retire.aspx,80.0,11.79,69.19,100,nan,nan,nan,nan
78,RetirementAge,https://www.fool.com/investing/2020/02/08/thanks-to-the-secure-act-youll-get-more-help-with.aspx,80.0,8.72,73.91,100,nan,nan,nan,nan
79,RetirementAge,https://www.fool.com/retirement/2020/01/16/the-huge-retirement-risk-you-probably-dont-realize.aspx,80.0,15.56,61.33,50,nan,nan,nan,nan
80,RetirementAge,https://www.fool.com/retirement/2020/01/30/3-crucial-pieces-of-advice-retirees-would-give-the.aspx,80.0,14.05,63.51,100,nan,nan,nan,nan
81,RetirementAge,https://www.cnet.com/news/nba-great-kobe-bryant-mourned-after-helicopter-crash/,80.0,20.52,64.87,100,100.0,86.0,8,155.0
82,RetirementAge,https://www.businessinsider.com/pete-buttigieg-embrace-of-billionaires-is-a-campaign-strategy-2020-2,40.0,13.34,65.3,100,100.0,57.0,8,352.0
83,RetirementAge,https://www.fool.com/retirement/2020/01/23/3-ways-to-cope-with-a-forced-retirement.aspx,80.0,14.71,63.67,100,nan,nan,nan,nan
84,RetirementAge,https://www.fool.com/investing/2020/01/19/5-retirement-fundamentals-you-didnt-learn-in-schoo.aspx,80.0,11.27,70.67,50,nan,nan,nan,nan
85,RetirementAge,https://www.businessinsider.com/millennials-great-recession-student-debt-affordability-crisis-2020-1,80.0,14.38,68.0,100,100.0,57.0,8,352.0
86,RetirementAge,https://www.fool.com/retirement/2020/02/01/3-ways-to-tap-your-ira-early-without-a-penalty.aspx,80.0,17.76,64.39,100,nan,nan,nan,nan
87,RetirementAge,https://phys.org/news/2020-01-compulsory-super-contributions-one-size-fits-all-percentage.html,40.0,15.65,55.11,100,nan,nan,nan,nan
88,RetirementAge,https://www.fool.com/retirement/how-to-get-the-maximum-social-security-benefit.aspx,80.0,16.27,66.31,0,nan,nan,nan,nan
89,RetirementAge,https://www.fool.com/retirement/2020/02/07/far-too-many-americans-are-making-this-incredibly.aspx,80.0,15.19,54.54,100,nan,nan,nan,nan
90,RetirementAge,https://www.fool.com/retirement/2020/01/21/this-group-of-people-is-the-most-at-risk-of-retiri.aspx,80.0,11.65,57.64,50,nan,nan,nan,nan
91,RetirementAge,https://www.fool.com/retirement/2020/01/26/reassuring-news-those-behind-retirement-savings.aspx,80.0,17.07,58.61,100,nan,nan,nan,nan
92,RetirementAge,https://www.fool.com/retirement/2020/01/31/53-of-older-americans-make-this-miscalculation-tha.aspx,80.0,18.02,58.67,100,nan,nan,nan,nan
93,RetirementAge,https://www.fool.com/retirement/2020/01/18/solo-401ks-in-2020-what-every-gig-worker-needs-to.aspx,40.0,15.43,69.85,50,nan,nan,nan,nan
94,RetirementAge,https://www.fool.com/retirement/2020/01/29/3-smart-social-security-moves-you-can-make-right-n.aspx,80.0,15.36,66.8,100,nan,nan,nan,nan
95,RetirementAge,https://www.fool.com/retirement/2020/01/22/2-ways-the-new-secure-act-benefits-retirement-save.aspx,80.0,11.43,64.03,100,nan,nan,nan,nan
96,RetirementAge,https://www.fool.com/investing/2020/02/08/what-happens-when-you-claim-social-security-at-age.aspx,80.0,11.5,69.83,100,nan,nan,nan,nan
98,RetirementAge,https://www.fool.com/retirement/2020/01/18/3-ways-to-avoid-regrets-in-retirement.aspx,80.0,14.94,62.51,50,nan,nan,nan,nan
99,RetirementAge,https://www.marketwatch.com/story/my-siblings-think-im-a-know-it-all-my-sister-brother-and-cousin-live-with-my-mother-rent-free-she-pays-for-their-groceries-and-cellphones-what-can-i-do-2020-01-27,100.0,11.7,72.59,50,95.0,76.0,8,846.0
100,RetirementAge,https://www.fool.com/retirement/2020/02/01/3-reasons-its-dumb-to-take-social-security-benefit.aspx,80.0,14.87,66.33,100,nan,nan,nan,nan
1,PensionReform,https://www.reuters.com/article/us-france-protests-pensions-macron-idUSKBN1ZH0BD,80.0,10.85,80.78,50,100.0,87.0,9,544.0
2,PensionReform,https://news.yahoo.com/latin-america-most-disliked-president-185927790.html,40.0,8.23,73.31,50,87.5,95.0,8,8.0
3,PensionReform,https://www.spiegel.de/international/europe/french-president-emmanuel-macron-risks-it-all-a-9f463a02-de1b-4b3a-841b-d156c9ddfda6,100.0,10.09,67.69,50,nan,nan,nan,nan
4,PensionReform,https://www.aljazeera.com/news/2020/01/thousands-rally-french-pm-presents-pension-bill-ministers-200124182929416.html,80.0,16.11,65.3,100,82.5,73.0,8,nan
5,PensionReform,https://www.businessoffashion.com/articles/news-analysis/french-consumer-confidence-up-despite-strikes,80.0,11.34,61.49,100,nan,nan,nan,nan
